"UID","Date","country_name","ISO3","Confirmed","Recovered","Deaths"
"1624","Lithuania","LTU",,"4/23/2020","http://sam.lrv.lt/lt/naujienos/koronavirusas","Ministry of Health",,"83591","6798","29.305","2.38","5746.333","2.01"
"1625","Lithuania","LTU",,"4/24/2020","http://sam.lrv.lt/lt/naujienos/koronavirusas","Ministry of Health",,"90992","7401","31.899","2.59","6746.333","2.36"
"1626","Lithuania","LTU",,"4/25/2020","http://sam.lrv.lt/lt/naujienos/koronavirusas","Ministry of Health",,"98948","7956","34.688","2.78","7385","2.58"
"1627","Lithuania","LTU",,"4/26/2020","http://sam.lrv.lt/lt/naujienos/koronavirusas","Ministry of Health",,"104488","5540","36.631","1.94","6965.667","2.44"
"1628","Luxembourg","LUX",,"4/1/2020","http://web.archive.org/web/20200402001153/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"18690",,"30.947",,,
"1629","Luxembourg","LUX",,"4/3/2020","http://web.archive.org/web/20200404004226/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"21463",,"35.538",,,
"1630","Luxembourg","LUX",,"4/4/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html#bloub-0","Luxembourg Government situation update",,"22793","1330","37.740","2.20",,
"1631","Luxembourg","LUX",,"4/6/2020","http://web.archive.org/web/20200407130116/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"24291",,"40.221",,,
"1632","Luxembourg","LUX",,"4/9/2020","http://web.archive.org/web/20200409184900/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"27521",,"45.569",,,
"1633","Luxembourg","LUX",,"4/10/2020","http://web.archive.org/web/20200410180129/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"28273","752","46.814","1.24",,
"1634","Luxembourg","LUX",,"4/11/2020","http://web.archive.org/web/20200412134515/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"28965","692","47.960","1.14",,
"1635","Luxembourg","LUX",,"4/12/2020","http://web.archive.org/web/20200413180155/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"29315","350","48.539","0.58","598","0.99"
"1636","Luxembourg","LUX",,"4/14/2020","http://web.archive.org/web/20200415105941/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"29523",,"48.884",,,
"1637","Luxembourg","LUX",,"4/15/2020","http://web.archive.org/web/20200416104859/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"30723","1200","50.871","1.98",,
"1638","Luxembourg","LUX",,"4/16/2020","http://web.archive.org/web/20200417121134/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"31660","937","52.422","1.55",,
"1639","Luxembourg","LUX",,"4/17/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"32394","734","53.637","1.21","957","1.58"
"1640","Luxembourg","LUX",,"4/18/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"33252","858","55.058","1.42","843","1.39"
"1641","Luxembourg","LUX",,"4/19/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"33666","414","55.744","0.68","668.667","1.10"
"1642","Luxembourg","LUX",,"4/20/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"33798","132","55.962","0.21","468","0.77"
"1643","Luxembourg","LUX",,"4/21/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"34962","1164","57.889","1.92","570","0.94"
"1644","Luxembourg","LUX",,"4/22/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"36087","1125","59.752","1.86","807","1.33"
"1645","Luxembourg","LUX",,"4/23/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"36891","804","61.083","1.33","1031","1.70"
"1646","Luxembourg","LUX",,"4/24/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"37782","891","62.559","1.47","940","1.55"
"1647","Luxembourg","LUX",,"4/25/2020","https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html","Luxembourg Government situation update",,"38514","732","63.771","1.21","809","1.33"
"1648","Malaysia","MYS",,"2/14/2020","https://web.archive.org/web/20200215134424/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","653",,"0.020",,,
"1649","Malaysia","MYS",,"2/16/2020","https://web.archive.org/web/20200216141136/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","656",,"0.020",,,
"1650","Malaysia","MYS",,"2/17/2020","https://web.archive.org/web/20200217105907/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","757","101","0.023","0.00",,
"1651","Malaysia","MYS",,"2/18/2020","https://web.archive.org/web/20200219014046/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","797","40","0.024","0.00",,
"1652","Malaysia","MYS",,"2/20/2020","https://web.archive.org/web/20200220231201/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"880",,"0.027",,,
"1653","Malaysia","MYS",,"2/21/2020","https://web.archive.org/web/20200222040844/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","968","88","0.029","0.00",,
"1654","Malaysia","MYS",,"2/23/2020","https://web.archive.org/web/20200223095406/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 11am, local time","1028",,"0.031",,,
"1655","Malaysia","MYS",,"2/24/2020","https://web.archive.org/web/20200224085019/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 11am, local time","1054","26","0.032","0.00",,
"1656","Malaysia","MYS",,"2/25/2020","https://web.archive.org/web/20200225043558/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 11am, local time","1067","13","0.032","0",,
"1657","Malaysia","MYS",,"2/26/2020","https://web.archive.org/web/20200227030104/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 10am, local time","1091","24","0.033","0.00","21","0.00"
"1658","Malaysia","MYS",,"2/27/2020","https://web.archive.org/web/20200227203502/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update 11pm, local time","1545","454","0.047","0.01","163.667","0.00"
"1659","Malaysia","MYS",,"2/28/2020","https://web.archive.org/web/20200301222743/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update at 3pm, local time","1548","3","0.047","0","160.333","0.00"
"1660","Malaysia","MYS",,"3/2/2020","https://web.archive.org/web/20200303025014/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update at 9am, local time","1739",,"0.053",,,
"1661","Malaysia","MYS",,"3/4/2020","https://web.archive.org/web/20200306003641/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update at 11am, local time","1983",,"0.060",,,
"1662","Malaysia","MYS",,"3/9/2020","https://web.archive.org/web/20200309230650/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","update at 4pm, local time","2686",,"0.082",,,
"1663","Malaysia","MYS",,"3/11/2020","https://web.archive.org/web/20200312133015/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"3573",,"0.109",,,
"1664","Malaysia","MYS",,"3/12/2020","https://web.archive.org/web/20200313021028/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"3691","118","0.112","0.00",,
"1665","Malaysia","MYS",,"3/14/2020","https://web.archive.org/web/20200315122358/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia","pending = still pending laboratory decision","4899",,"0.149",,,
"1666","Malaysia","MYS",,"3/17/2020","https://web.archive.org/web/20200317211000/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"6842",,"0.208",,,
"1667","Malaysia","MYS",,"3/19/2020","https://web.archive.org/web/20200320000852/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"8873",,"0.270",,,
"1668","Malaysia","MYS",,"3/20/2020","https://web.archive.org/web/20200321213303/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"10143","1270","0.309","0.03",,
"1669","Malaysia","MYS",,"3/22/2020","https://web.archive.org/web/20200323010652/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"11275",,"0.343",,,
"1670","Malaysia","MYS",,"3/23/2020","https://web.archive.org/web/20200324051615/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"13110","1835","0.399","0.05",,
"1671","Malaysia","MYS",,"3/24/2020","https://web.archive.org/web/20200325062238/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"13594","484","0.414","0.01",,
"1672","Malaysia","MYS",,"3/25/2020","https://web.archive.org/web/20200326005206/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"15820","2226","0.481","0.06","1515","0.04"
"1673","Malaysia","MYS",,"3/26/2020","https://web.archive.org/web/20200327020539/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia","time of update changed from 5:00 to 12:00, local time","16983","1163","0.517","0.03","1291","0.03"
"1674","Malaysia","MYS",,"3/27/2020","https://web.archive.org/web/20200328005310/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"24168","7185","0.735","0.21","3524.667","0.10"
"1675","Malaysia","MYS",,"3/28/2020","https://web.archive.org/web/20200329232543/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"29461","5293","0.896","0.16","4547","0.13"
"1676","Malaysia","MYS",,"3/30/2020","https://web.archive.org/web/20200330190611/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"31206",,"0.949",,,
"1677","Malaysia","MYS",,"3/31/2020","https://web.archive.org/web/20200401014935/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"32264","1058","0.982","0.03",,
"1678","Malaysia","MYS",,"4/1/2020","https://web.archive.org/web/20200402094136/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"35802","3538","1.089","0.10",,
"1679","Malaysia","MYS",,"4/2/2020","https://web.archive.org/web/20200403090005/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"37599","1797","1.144","0.05","2131","0.06"
"1680","Malaysia","MYS",,"4/3/2020","https://web.archive.org/web/20200403231418/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"39458","1859","1.200","0.05","2398","0.07"
"1681","Malaysia","MYS",,"4/4/2020","https://web.archive.org/web/20200404225556/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"40923","1465","1.245","0.04","1707","0.05"
"1682","Malaysia","MYS",,"4/5/2020","https://web.archive.org/web/20200405144335/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"43539","2616","1.325","0.08","1980","0.06"
"1683","Malaysia","MYS",,"4/6/2020","https://web.archive.org/web/20200407114137/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"47457","3918","1.444","0.11","2666.333","0.08"
"1684","Malaysia","MYS",,"4/7/2020","http://web.archive.org/web/20200408010840/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan/","Ministry of Health Malaysia",,"52485","5028","1.597","0.15","3854","0.11"
"1685","Malaysia","MYS",,"4/8/2020","http://web.archive.org/web/20200408172126/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"58240","5755","1.772","0.17","4900.333","0.14"
"1686","Malaysia","MYS",,"4/9/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"63367","5127","1.928","0.15","5303.333","0.16"
"1687","Malaysia","MYS",,"4/10/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"67951","4584","2.067","0.13","5155.333","0.15"
"1688","Malaysia","MYS",,"4/11/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"71897","3946","2.187","0.12","4552.333","0.13"
"1689","Malaysia","MYS",,"4/12/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"77491","5594","2.358","0.17","4708","0.14"
"1690","Malaysia","MYS",,"4/13/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"81730","4239","2.487","0.12","4593","0.14"
"1691","Malaysia","MYS",,"4/14/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"84791","3061","2.580","0.09","4298","0.13"
"1692","Malaysia","MYS",,"4/15/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"87183","2392","2.652","0.07","3230.667","0.09"
"1693","Malaysia","MYS",,"4/17/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"96695",,"2.942",,,
"1694","Malaysia","MYS",,"4/18/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"100794","4099","3.067","0.12",,
"1695","Malaysia","MYS",,"4/19/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"103892","3098","3.161","0.09",,
"1696","Malaysia","MYS",,"4/20/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"108216","4324","3.292","0.13","3840.333","0.11"
"1697","Malaysia","MYS",,"4/22/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"113755",,"3.461",,,
"1698","Malaysia","MYS",,"4/23/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"117406","3651","3.572","0.11",,
"1699","Malaysia","MYS",,"4/24/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"121722","4316","3.703","0.13",,
"1700","Malaysia","MYS",,"4/25/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"126970","5248","3.863","0.16","4405","0.13"
"1701","Malaysia","MYS",,"4/26/2020","http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan","Ministry of Health Malaysia",,"131491","4521","4.000","0.13","4695","0.14"
"1702","Mexico","MEX",,"1/1/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"4","4","0.000","0",,
"1703","Mexico","MEX",,"1/2/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"20","16","0.000","0",,
"1704","Mexico","MEX",,"1/3/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"38","18","0.000","0","12.667","0"
"1705","Mexico","MEX",,"1/4/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"45","7","0.000","0","13.667","0"
"1706","Mexico","MEX",,"1/5/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"59","14","0.000","0","13","0"
"1707","Mexico","MEX",,"1/6/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"88","29","0.001","0","16.667","0"
"1708","Mexico","MEX",,"1/7/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"115","27","0.001","0","23.333","0"
"1709","Mexico","MEX",,"1/8/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"131","16","0.001","0","24","0"
"1710","Mexico","MEX",,"1/9/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"175","44","0.001","0","29","0"
"1711","Mexico","MEX",,"1/10/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"214","39","0.002","0","33","0"
"1712","Mexico","MEX",,"1/11/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"219","5","0.002","0","29.333","0"
"1713","Mexico","MEX",,"1/12/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"239","20","0.002","0","21.333","0"
"1714","Mexico","MEX",,"1/13/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"275","36","0.002","0","20.333","0"
"1715","Mexico","MEX",,"1/14/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"326","51","0.002","0","35.667","0"
"1716","Mexico","MEX",,"1/15/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"385","59","0.003","0","48.667","0"
"1717","Mexico","MEX",,"1/16/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"428","43","0.003","0","51","0"
"1718","Mexico","MEX",,"1/17/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"470","42","0.004","0","48","0"
"1719","Mexico","MEX",,"1/18/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"486","16","0.004","0","33.667","0"
"1720","Mexico","MEX",,"1/19/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"507","21","0.004","0","26.333","0"
"1721","Mexico","MEX",,"1/20/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"572","65","0.004","0","34","0"
"1722","Mexico","MEX",,"1/21/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"624","52","0.005","0","46","0"
"1723","Mexico","MEX",,"1/22/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"680","56","0.005","0","57.667","0"
"1724","Mexico","MEX",,"1/23/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"726","46","0.005","0","51.333","0"
"1725","Mexico","MEX",,"1/24/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"772","46","0.006","0","49.333","0"
"1726","Mexico","MEX",,"1/25/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"787","15","0.006","0","35.667","0"
"1727","Mexico","MEX",,"1/26/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"820","33","0.006","0","31.333","0"
"1728","Mexico","MEX",,"1/27/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"863","43","0.006","0","30.333","0"
"1729","Mexico","MEX",,"1/28/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"913","50","0.007","0","42","0"
"1730","Mexico","MEX",,"1/29/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"943","30","0.007","0","41","0"
"1731","Mexico","MEX",,"1/30/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"982","39","0.007","0","39.667","0"
"1732","Mexico","MEX",,"1/31/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1013","31","0.008","0","33.333","0"
"1733","Mexico","MEX",,"2/1/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1020","7","0.008","0","25.667","0"
"1734","Mexico","MEX",,"2/2/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1032","12","0.008","0","16.667","0"
"1735","Mexico","MEX",,"2/3/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1045","13","0.008","0","10.667","0"
"1736","Mexico","MEX",,"2/4/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1096","51","0.008","0","25.333","0"
"1737","Mexico","MEX",,"2/5/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1140","44","0.009","0","36","0"
"1738","Mexico","MEX",,"2/6/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1184","44","0.009","0","46.333","0"
"1739","Mexico","MEX",,"2/7/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1214","30","0.009","0","39.333","0"
"1740","Mexico","MEX",,"2/8/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1222","8","0.009","0","27.333","0"
"1741","Mexico","MEX",,"2/9/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1238","16","0.009","0","18","0"
"1742","Mexico","MEX",,"2/10/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1309","71","0.010","0.00","31.667","0"
"1743","Mexico","MEX",,"2/11/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1358","49","0.010","0","45.333","0"
"1744","Mexico","MEX",,"2/12/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1399","41","0.010","0","53.667","0"
"1745","Mexico","MEX",,"2/13/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1434","35","0.011","0","41.667","0"
"1746","Mexico","MEX",,"2/14/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1466","32","0.011","0","36","0"
"1747","Mexico","MEX",,"2/15/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1474","8","0.011","0","25","0"
"1748","Mexico","MEX",,"2/16/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1491","17","0.011","0","19","0"
"1749","Mexico","MEX",,"2/17/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1519","28","0.011","0","17.667","0"
"1750","Mexico","MEX",,"2/18/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1551","32","0.012","0","25.667","0"
"1751","Mexico","MEX",,"2/19/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1581","30","0.012","0","30","0"
"1752","Mexico","MEX",,"2/20/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1604","23","0.012","0","28.333","0"
"1753","Mexico","MEX",,"2/21/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1629","25","0.012","0","26","0"
"1754","Mexico","MEX",,"2/22/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1641","12","0.012","0","20","0"
"1755","Mexico","MEX",,"2/23/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1650","9","0.012","0","15.333","0"
"1756","Mexico","MEX",,"2/24/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1681","31","0.013","0","17.333","0"
"1757","Mexico","MEX",,"2/25/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1713","32","0.013","0","24","0"
"1758","Mexico","MEX",,"2/26/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1751","38","0.013","0","33.667","0"
"1759","Mexico","MEX",,"2/27/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1793","42","0.013","0","37.333","0"
"1760","Mexico","MEX",,"2/28/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1859","66","0.014","0","48.667","0"
"1761","Mexico","MEX",,"2/29/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1884","25","0.014","0","44.333","0"
"1762","Mexico","MEX",,"3/1/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1911","27","0.014","0","39.333","0"
"1763","Mexico","MEX",,"3/2/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"1994","83","0.015","0.00","45","0"
"1764","Mexico","MEX",,"3/3/2020","https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico","Health Secretary",,"2067","73","0.015","0.00","61","0.00"
